LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID5905,5905,27,50.74931717,10.00171212,19.46569778,0,90,18,0.65,1,,662.8449612,607,201,2328,85507,368.5483018,0.503649634,1.204840092
ID5784,5784,27,23.92363548,10.2168027,20.75624128,0,55,11,0.65,1,,417.2403101,365,158,888,53824,167.0701937,0.27328539,1.072032466
ID6169,6169,27,35.75075912,9.679076246,18.28269958,0,170,34,0.65,1,,439.1085271,328,157,1545,56645,297.5402347,0.391101271,0.829825249
ID5978,5978,27,50.25105286,9.786621538,19.35815249,0,110,22,0.65,1,,605.8992248,406,169,2934,78161,517.2682731,0.486344898,0.766547936
ID6047,6047,27,53.44182968,10.00171212,19.35815249,0,125,25,0.65,1,,630.9534884,397,158,3919,81393,655.2729734,0.486463771,0.630233173
ID6112,6112,27,37.39507294,9.679076246,18.39024487,0,150,30,0.65,1,,453.5736434,315,133,1930,58511,360.1294206,0.421684995,0.747143412
ID5729,5729,27,20.8012867,10.43189329,20.86378658,0,50,10,0.65,1,,405.9224806,373,192,873,52364,142.5325956,0.249964742,1.139042416
ID5858,5858,27,24.06343842,9.571530955,20.00342424,0,80,16,0.65,1,,456.5658915,436,206,1318,58897,180.5426648,0.368659667,1.362334541
ID5922,5922,27,54.32279205,10.00171212,19.46569778,0,95,19,0.65,1,,657.1395349,519,183,3351,84771,532.8642496,0.506858536,0.829631608
ID6183,6183,27,32.61816406,9.786621538,18.71288074,0,175,35,0.65,1,,422.0232558,314,151,1312,54441,270.3236043,0.373248464,0.848655279
ID5802,5802,27,20.82126808,10.324348,20.86378658,0,45,9,0.65,1,,416.744186,403,150,824,53760,130.8814635,0.268710788,1.348788556
ID5996,5996,27,53.6676445,9.786621538,19.46569778,0,130,26,0.65,1,,669.9922481,464,173,3843,86429,612.0524321,0.505582177,0.735188045
ID6127,6127,27,37.09262085,9.571530955,18.17515428,0,160,32,0.65,1,,439.9147287,300,124,1572,56749,322.2185553,0.424402104,0.813566157
ID5872,5872,27,24.85531616,9.679076246,20.43360541,0,75,15,0.65,1,,423.8682171,411,158,749,54679,148.4594,0.315657575,1.370018694
ID6065,6065,27,61.71710205,9.571530955,19.14306191,0,135,27,0.65,1,,688.2248062,488,184,3732,88781,629.418286,0.563521051,0.788183562
ID5941,5941,27,52.72277451,9.786621538,19.57324308,0,100,20,0.65,1,,613.875969,436,146,3175,79190,576.7967852,0.487530247,0.697627444
ID6199,6199,27,31.70492935,10.10925741,19.35815249,0,180,36,0.65,1,,413.1162791,314,135,1344,53292,263.9700394,0.3813052,0.864033833
ID5820,5820,27,24.26159477,9.894166829,20.43360541,0,65,13,0.65,1,,412.9844961,400,179,688,53275,130.3776357,0.347092578,1.632332121
ID6013,6013,27,52.43001175,9.679076246,19.46569778,0,115,23,0.65,1,,622.0077519,437,142,3457,80239,584.2565588,0.501171275,0.710850252
ID6142,6142,27,39.87699509,9.786621538,18.28269958,0,155,31,0.65,1,,463.6356589,301,137,2140,59809,404.694965,0.426594561,0.6851628
ID5794,5794,28,19.11984825,10.53943858,3.441449332,0,45,9,0.65,1,,351.3178295,274,146,972,45320,199.5140966,0.296620685,0.805647545
ID5812,5812,28,20.65144348,10.43189329,3.441449332,0,65,13,0.65,1,,332.3643411,269,156,1008,42875,176.5891656,0.282358043,0.828841003
ID5831,5831,28,24.39286041,10.43189329,3.33390404,0,70,14,0.65,1,,341.2403101,246,150,1328,44020,247.9239984,0.313165545,0.656487182
ID5848,5848,28,23.07104492,10.10925741,3.118813457,0,80,16,0.65,1,,323.7751938,236,132,1118,41767,206.3030705,0.313947019,0.749974307
ID5721,5721,28,26.69453621,10.324348,3.548994624,0,50,10,0.65,1,,356.3643411,241,141,1373,45971,273.732589,0.325514998,0.639416868
ID5881,5881,28,22.90696144,10.2168027,3.118813457,0,85,17,0.65,1,,324.6356589,234,128,997,41878,197.8628762,0.313253818,0.782725714
ID5756,5756,28,26.04068184,9.894166829,3.871630498,0,60,12,0.65,1,,357.5658915,233,119,1666,46126,318.9629643,0.300064994,0.517483003
ID5775,5775,28,21.23042488,10.2168027,3.548994624,0,55,11,0.65,1,,352.6666667,265,160,1178,45494,221.9922343,0.319503919,0.769346764
ID5873,5873,29,17.84124947,27.96177582,20.64869599,0,75,15,0.65,1,,351.7364341,329,175,700,45374,110.8658057,0.261047268,1.313522516
ID5906,5906,29,26.23849869,27.85423053,20.75624128,0,90,18,0.65,1,,378.2170543,303,136,1055,48790,220.0808076,0.305348302,0.804003673
ID5859,5859,29,19.20000458,27.96177582,20.64869599,0,80,16,0.65,1,,357.8914729,320,173,732,46168,126.4650545,0.273633967,1.216007307
ID5891,5891,29,25.58716965,27.53159466,20.86378658,0,85,17,0.65,1,,399.4883721,334,150,1094,51534,213.360944,0.271821688,0.800344735
ID5923,5923,29,17.90701675,27.42404936,21.07887716,0,95,19,0.65,1,,355.9612403,301,166,903,45919,165.4299041,0.171584055,0.630263509
ID5942,5942,29,22.7262764,27.31650407,20.75624128,0,100,20,0.65,1,,372.7751938,290,146,1110,48088,206.8115552,0.246504319,0.712907108
ID5961,5961,29,21.09902382,27.20895878,21.29396774,0,105,21,0.65,1,,385.5193798,356,141,785,49732,164.8514531,0.289618927,1.050386117
ID5979,5979,29,21.52178764,27.53159466,21.29396774,0,110,22,0.65,1,,382.3333333,321,161,1103,49321,186.466876,0.235690361,0.782172651
ID5822,5822,29,17.91541672,27.74668524,21.07887716,0,65,13,0.65,1,,357.9147287,305,162,765,46171,154.4675851,0.184376593,0.72142
ID6014,6014,29,17.72582054,26.77877761,21.61660362,0,115,23,0.65,1,,351.4651163,301,136,914,45339,165.0961863,0.216797993,0.758598456
ID5839,5839,29,21.51750565,27.85423053,20.86378658,0,70,14,0.65,1,,384.751938,351,188,832,49633,139.5509557,0.293262271,1.250396018
ID6031,6031,29,19.06148529,26.67123232,21.72414891,0,120,24,0.65,1,,384.3875969,305,155,1336,49586,210.9279835,0.172366197,0.535863248
ID5952,5952,30,17.16150665,23.01469241,4.839538123,0,105,21,0.65,1,,314.9224806,243,143,1133,40625,188.7229539,0.235616094,0.636400232
ID5849,5849,30,17.40738297,23.01469241,4.839538123,0,80,16,0.65,1,,316.4651163,239,135,1142,40824,192.2655653,0.239476212,0.636031338
ID5882,5882,30,18.56757545,23.01469241,4.839538123,0,85,17,0.65,1,,327.1782946,244,155,1222,42206,206.9946199,0.255866331,0.644058249
ID5898,5898,30,17.50564003,23.01469241,4.839538123,0,90,18,0.65,1,,316.0930233,244,138,1058,40776,179.759407,0.248638079,0.700300355
ID5915,5915,30,18.21233368,23.01469241,4.839538123,0,95,19,0.65,1,,318.875969,245,146,1109,41135,192.9148941,0.248265369,0.657499231
ID5932,5932,30,18.27534485,23.01469241,4.839538123,0,100,20,0.65,1,,318.8217054,235,146,1181,41128,204.8818428,0.243743623,0.609925512
ID5955,5955,31,21.36860466,13.33561616,6.882898664,0,105,21,0.65,1,,295.7286822,191,129,1315,38149,234.6096409,0.309127236,0.595296051
ID6179,6179,31,20.85550308,13.01298029,6.882898664,0,175,35,0.65,1,,292.4108527,201,115,1085,37721,207.0389687,0.305401868,0.66084384
ID5991,5991,31,22.14990616,13.22807087,6.990443956,0,130,26,0.65,1,,300.3255814,197,122,1261,38742,234.0162976,0.32674759,0.632121125
ID6151,6151,31,18.66176605,13.01298029,6.882898664,0,165,33,0.65,1,,278.9224806,203,128,918,35981,173.8552564,0.285413353,0.712454559
ID6024,6024,31,17.02610588,13.22807087,6.990443956,0,120,24,0.65,1,,267.7829457,193,136,886,34544,169.0080879,0.271458226,0.676560024
ID6090,6090,31,22.62387466,13.12052558,6.990443956,0,145,29,0.65,1,,304.3565891,202,129,1303,39262,246.9742142,0.32535788,0.605047202
ID6059,6059,31,24.92468452,13.12052558,6.990443956,0,135,27,0.65,1,,313.8992248,188,132,1417,40493,260.7314484,0.34262386,0.614454974
ID6123,6123,31,18.04987526,13.12052558,6.990443956,0,160,32,0.65,1,,273.8837209,202,120,961,35331,173.5576556,0.280218057,0.690819534
ID5901,5901,31,20.45909309,13.12052558,6.882898664,0,90,18,0.65,1,,285.6356589,196,136,998,36847,196.0194481,0.296165809,0.665913188
ID5935,5935,31,22.68963432,13.12052558,6.990443956,0,100,20,0.65,1,,300.6124031,205,133,1231,38779,235.1359085,0.321185822,0.621599127
ID6194,6194,31,20.65264511,13.12052558,6.775353372,0,180,36,0.65,1,,297.4263566,209,120,1128,38368,205.935092,0.303480482,0.672520182
ID6164,6164,31,20.43257713,13.01298029,6.882898664,0,170,34,0.65,1,,289.2248062,206,127,996,37310,194.5840211,0.304709429,0.694273283
ID5973,5973,31,17.69655037,13.12052558,6.882898664,0,110,22,0.65,1,,271.4263566,196,119,888,35014,170.6921926,0.274092865,0.684171536
ID6008,6008,31,19.4499836,13.12052558,6.882898664,0,115,23,0.65,1,,284.7054264,199,133,1084,36727,201.5146708,0.291779063,0.638241376
ID6137,6137,31,22.3663578,13.01298029,6.990443956,0,155,31,0.65,1,,301.2945736,204,129,1169,38867,216.4486589,0.321615736,0.677483146
ID6042,6042,31,19.24291229,13.12052558,6.990443956,0,125,25,0.65,1,,281.0310078,195,116,1161,36253,197.0945577,0.295799083,0.650981668
ID6074,6074,31,23.0010643,13.12052558,6.990443956,0,140,28,0.65,1,,303.6046512,197,127,1228,39165,237.5433322,0.32404419,0.625600851
ID6106,6106,31,22.77270699,13.12052558,6.990443956,0,150,30,0.65,1,,306.372093,198,130,1318,39522,244.9438096,0.328228952,0.618182454
ID5852,5852,31,19.43391037,13.01298029,6.990443956,0,80,16,0.65,1,,280.5348837,198,124,988,36189,183.920671,0.294674813,0.694334336
ID5885,5885,31,21.8172245,13.22807087,6.882898664,0,85,17,0.65,1,,303.3178295,202,136,1223,39128,228.4596855,0.324974384,0.651268401
ID5918,5918,31,20.34308052,13.22807087,6.882898664,0,95,19,0.65,1,,292.7596899,201,132,1132,37766,214.9424623,0.303290562,0.633923278
ID5853,5853,32,16.73744774,10.96961975,7.743260997,0,80,16,0.65,1,,274.6899225,198,132,987,35435,188.9438491,0.20502346,0.494706961
ID5886,5886,32,16.93806076,10.96961975,7.743260997,0,85,17,0.65,1,,277.9534884,187,128,1148,35856,204.3665847,0.210400343,0.472835028
ID6016,6016,33,25.59078789,26.77877761,23.22978299,0,115,23,0.65,1,,445.6821705,400,155,1009,57493,205.7029482,0.233474831,0.820208977
ID6032,6032,33,29.00553894,26.9938682,23.01469241,0,120,24,0.65,1,,444.0620155,350,151,1284,57284,261.0599414,0.270905496,0.725166851
ID6048,6048,33,29.47069168,26.9938682,23.01469241,0,125,25,0.65,1,,435.8062016,323,135,1304,56219,278.8783359,0.300650044,0.722452727
ID6082,6082,33,46.74674606,27.63913995,21.8316942,0,140,28,0.65,1,,739.2093023,682,223,1547,95358,359.5813902,0.367630705,1.105205778
ID6067,6067,33,33.66454697,27.10141349,22.26187537,0,135,27,0.65,1,,528.0930233,434,206,1588,68124,275.2937193,0.338025555,0.969235357
ID5895,5895,33,33.33347321,26.02596057,24.62787178,0,85,17,0.65,1,,480.9224806,372,157,1799,62039,341.3336118,0.262264378,0.585483955
ID5911,5911,33,34.66762543,26.02596057,24.4127812,0,90,18,0.65,1,,573.4341085,511,209,1889,73973,332.5357557,0.334226948,0.863946647
ID5929,5929,33,35.66667557,25.81086999,24.95050766,0,95,19,0.65,1,,466.0465116,329,139,1336,60120,313.086047,0.354815237,0.779682404
ID5948,5948,33,35.24337006,25.91841528,25.05805295,0,100,20,0.65,1,,460.751938,321,149,1340,59437,300.9029908,0.341154103,0.779009184
ID5965,5965,33,31.73403931,26.13350586,24.73541707,0,105,21,0.65,1,,463.2790698,393,145,1243,59763,270.8771336,0.299356081,0.788061719
ID5998,5998,33,31.60449982,26.9938682,22.58451124,0,130,26,0.65,1,,492.7286822,418,183,1347,63562,247.8020175,0.365347093,1.064132207
ID5983,5983,33,31.89404297,26.34859645,24.30523591,0,110,22,0.65,1,,502.1782946,481,181,1076,64781,211.992941,0.323439005,1.157857185
ID6000,6000,34,17.84810638,15.70161258,23.33732828,0,130,26,0.65,1,,357.248062,334,171,735,46085,117.6821083,0.243066113,1.18718835
ID6033,6033,34,22.41392326,15.59406729,23.22978299,0,120,24,0.65,1,,376,335,170,898,48504,153.0855561,0.291576832,1.108961301
ID6050,6050,34,19.91410637,15.70161258,23.33732828,0,125,25,0.65,1,,367.6046512,325,155,820,47421,141.5992043,0.274948935,1.11971999
ID5908,5908,34,18.68696594,15.91670316,23.22978299,0,90,18,0.65,1,,348.5658915,315,150,735,44965,126.4964701,0.259983049,1.137147516
ID5926,5926,34,17.76677322,15.91670316,23.22978299,0,95,19,0.65,1,,339.9379845,308,163,742,43852,128.8066472,0.238397649,1.016092544
ID5945,5945,34,20.99062538,15.59406729,23.1222377,0,100,20,0.65,1,,360.1550388,315,173,871,46460,145.6545812,0.28839557,1.106967077
ID5963,5963,34,20.92930222,15.48652199,23.1222377,0,105,21,0.65,1,,365.5813953,340,185,712,47160,129.0268684,0.300985371,1.311012702
ID5980,5980,34,20.62223053,15.3789767,23.1222377,0,110,22,0.65,1,,365.627907,340,167,828,47166,138.3181946,0.295849568,1.206997503
ID6015,6015,34,17.2778492,15.48652199,23.22978299,0,115,23,0.65,1,,348.1627907,342,167,635,44913,103.6343324,0.253366124,1.358248678
ID5956,5956,35,60.36806488,29.14477403,12.47525383,0,105,21,0.65,1,,984.2635659,908,328,2207,126970,443.4850357,0.302882192,1.031884351
ID6180,6180,35,65.67747498,30.22022695,12.58279912,0,175,35,0.65,1,,831.248062,694,269,2369,107231,509.2131803,0.399679273,0.932275133
ID6152,6152,35,67.25196075,30.11268165,12.69034441,0,165,33,0.65,1,,879.0697674,792,249,2210,113400,461.1331354,0.432195983,1.150549438
ID6025,6025,35,68.85190582,29.35986461,12.58279912,0,120,24,0.65,1,,1080.325581,990,266,2461,139362,491.0206074,0.318883087,1.063922818
ID5993,5993,35,89.27110291,29.68250049,12.69034441,0,130,26,0.65,1,,1019.550388,830,212,2836,131522,615.3760532,0.496208209,1.098929949
ID6092,6092,35,64.9566803,29.68250049,12.69034441,0,145,29,0.65,1,,880.8682171,780,221,2527,113632,462.1573626,0.42103727,1.129447718
ID6124,6124,35,72.01109314,30.00513636,12.7978897,0,160,32,0.65,1,,952.6744186,908,262,2599,122895,506.1225019,0.461438515,1.188644939
ID6062,6062,35,91.39953613,29.68250049,12.90543499,0,135,27,0.65,1,,1032.72093,899,238,2899,133221,621.2625625,0.530680449,1.152620512
ID5937,5937,35,76.86746216,29.25231932,12.69034441,0,100,20,0.65,1,,996.7131783,891,229,2579,128576,542.7181617,0.444196909,1.12973078
ID6196,6196,35,72.07073212,30.11268165,12.69034441,0,180,36,0.65,1,,899.1705426,748,262,2790,115993,532.1639069,0.454529956,1.056006256
ID5974,5974,35,63.16263962,29.46740991,12.15261795,0,110,22,0.65,1,,926.7674419,832,257,2145,119553,482.4626526,0.320250171,0.93190191
ID6166,6166,35,60.36206436,30.22022695,12.69034441,0,170,34,0.65,1,,835.5426357,720,187,2300,107785,463.4838692,0.391775135,1.014919936
ID6009,6009,35,65.35095215,29.25231932,12.47525383,0,115,23,0.65,1,,1039.317829,929,274,2723,134072,511.3341004,0.307655954,0.956412945
ID6043,6043,35,68.32054901,29.5749552,12.47525383,0,125,25,0.65,1,,942.9767442,832,222,2465,121644,522.2065184,0.379448971,0.993428075
ID6139,6139,35,72.1364212,29.89759107,12.69034441,0,155,31,0.65,1,,965.1007752,899,263,2009,124498,438.5481702,0.465217529,1.397459792
ID6108,6108,35,65.11238861,29.79004578,12.69034441,0,150,30,0.65,1,,874.7751938,713,297,2873,112846,515.3155017,0.40455184,0.977889213
ID6077,6077,35,78.64838409,29.68250049,13.01298029,0,140,28,0.65,1,,985.0852713,898,267,2508,127076,496.6913817,0.475491989,1.278272793
ID5969,5969,36,19.55214882,12.36770854,26.67123232,0,105,21,0.65,1,,393.9069767,310,152,1346,50814,222.7899951,0.277754605,0.768673303
ID5987,5987,36,17.16455841,12.58279912,26.34859645,0,110,22,0.65,1,,398.1860465,350,181,997,51366,175.5090706,0.291914069,1.025269091
ID5950,5950,36,19.55540657,12.47525383,26.56368703,0,100,20,0.65,1,,401.2790698,344,174,1297,51765,202.5031627,0.312253821,0.943049761
ID5988,5988,37,17.95606804,23.01469241,4.839538123,0,130,26,0.65,1,,327.4651163,250,154,1153,42243,199.3567408,0.249100473,0.655150825
ID6086,6086,37,17.02851868,23.01469241,4.839538123,0,145,29,0.65,1,,323.0620155,249,148,1175,41675,199.0480372,0.243332722,0.635288721
ID6134,6134,37,16.84256172,23.01469241,4.839538123,0,155,31,0.65,1,,316.3953488,244,123,1103,40815,190.5379891,0.239559538,0.641836757
ID6055,6055,37,17.89477921,23.01469241,4.839538123,0,135,27,0.65,1,,331.1705426,256,136,1411,42721,214.1869848,0.253473387,0.625325111
ID6071,6071,37,17.09422112,23.01469241,4.839538123,0,140,28,0.65,1,,322.0077519,246,146,1247,41539,199.0572898,0.240229942,0.62667614
ID6103,6103,37,17.69790268,22.90714712,4.839538123,0,150,30,0.65,1,,323.4418605,244,143,1226,41724,204.7263,0.245420359,0.622654614
ID5992,5992,38,16.76375961,10.96961975,7.743260997,0,130,26,0.65,1,,272.4418605,191,119,1024,35145,195.1549427,0.21385766,0.4919051
ID6138,6138,38,17.17287064,10.96961975,7.743260997,0,155,31,0.65,1,,276.9147287,197,131,1257,35722,201.4476526,0.23185377,0.517450541
ID6075,6075,38,16.74119377,10.96961975,7.743260997,0,140,28,0.65,1,,272.7209302,195,125,1135,35181,197.4876174,0.21865395,0.495547764
ID6091,6091,38,19.67276192,10.96961975,7.743260997,0,145,29,0.65,1,,291.5503876,204,135,1180,37610,219.5378299,0.248034469,0.527861162
ID6107,6107,38,18.26529121,10.96961975,7.743260997,0,150,30,0.65,1,,287.3410853,196,141,1098,37067,212.9697931,0.238196737,0.519105783
ID6060,6060,38,18.46906662,10.96961975,7.743260997,0,135,27,0.65,1,,288.2403101,200,136,1329,37183,229.687858,0.241345313,0.487969789
ID6076,6076,39,18.06779099,29.68250049,10.75452916,0,140,28,0.65,1,,331.0697674,265,143,1201,42708,197.212377,0.220310961,0.606151165
ID6061,6061,39,17.88129044,29.68250049,10.86207445,0,135,27,0.65,1,,323.3410853,257,145,1233,41711,195.0055486,0.243268249,0.648880173
ID6145,6145,40,19.92171478,28.39195699,23.76750945,0,155,31,0.65,1,,338.4728682,276,145,1031,43663,177.884578,0.285365114,0.84487008
ID6099,6099,40,17.73622704,29.89759107,23.22978299,0,145,29,0.65,1,,289.7131783,239,132,632,37373,120.0379623,0.305943999,1.130829206
ID6131,6131,40,46.61418152,27.42404936,23.22978299,0,160,32,0.65,1,,666.8992248,562,226,1573,86030,335.0964377,0.313701237,0.950473514
ID6116,6116,40,22.25089836,28.71459286,23.65996416,0,150,30,0.65,1,,338.2635659,259,138,915,43636,181.5944365,0.309748268,0.881056446
ID6184,6184,40,44.2727356,27.63913995,21.61660362,0,175,35,0.65,1,,632.4341085,616,201,1517,81584,275.914696,0.465956853,1.457118803
ID6200,6200,40,31.84508514,27.53159466,21.40151303,0,180,36,0.65,1,,520.7054264,537,198,879,67171,177.4962325,0.384618628,1.629795461
ID6170,6170,40,56.11779022,27.74668524,22.47696595,0,170,34,0.65,1,,662.8062016,598,197,1486,85502,343.1376154,0.465457885,1.22703028
ID6158,6158,40,59.38056183,27.42404936,23.44487357,0,165,33,0.65,1,,746.6124031,584,217,1726,96313,419.6438093,0.380995885,0.981685274
ID6100,6100,41,18.55482101,24.73541707,24.30523591,0,145,29,0.65,1,,366.4186047,341,163,957,47268,142.3164222,0.247137486,1.020414889
ID6118,6118,41,16.86917496,25.16559824,23.98260003,0,150,30,0.65,1,,363.1007752,342,148,751,46840,126.3765977,0.241083026,1.116236734
ID6146,6146,42,31.53807449,26.56368703,24.19769062,0,155,31,0.65,1,,442.7131783,343,143,1349,57110,266.5769177,0.342279043,0.846968782
ID6132,6132,42,27.45109558,26.34859645,24.30523591,0,160,32,0.65,1,,451.0930233,352,156,1428,58191,270.7138261,0.256745428,0.680833746
ID6117,6117,42,26.85881615,26.77877761,23.87505474,0,150,30,0.65,1,,414.1085271,339,158,1152,53420,210.0944817,0.319119717,0.95367182
ID6187,6187,42,26.38232994,26.45614174,24.09014532,0,175,35,0.65,1,,456.6511628,405,149,1008,58908,212.0821499,0.265694416,0.903990797
ID6203,6203,42,37.04951859,26.88632291,24.4127812,0,180,36,0.65,1,,549.7364341,501,166,1455,70916,287.9245376,0.446194554,1.178157581
ID6173,6173,42,31.22373581,26.13350586,23.98260003,0,170,34,0.65,1,,484.3875969,437,177,1265,62486,244.0952462,0.309533427,0.938111923
ID6159,6159,42,20.04717827,26.24105116,23.87505474,0,165,33,0.65,1,,490.503876,444,130,1285,63275,230.1889212,0.141199161,0.52730112
ID5778,5778,43,16.74159431,13.01298029,6.990443956,0,55,11,0.65,1,,264.1317829,200,117,852,34073,155.0210863,0.262145783,0.707771772
ID5759,5759,43,18.2178421,13.12052558,6.882898664,0,60,12,0.65,1,,274.0620155,196,129,1030,35354,189.9767565,0.284692515,0.63937438
ID6129,6129,44,22.01287651,15.3789767,22.58451124,0,160,32,0.65,1,,360.9767442,321,161,740,46566,133.9841097,0.328950914,1.333761208
ID6185,6185,44,24.28887749,15.48652199,22.90714712,0,175,35,0.65,1,,382.2170543,323,150,874,49306,162.086443,0.331540857,1.174291517
ID6201,6201,44,18.58390808,15.48652199,23.1222377,0,180,36,0.65,1,,352.4186047,312,172,701,45462,128.4218328,0.258049983,1.12578614
ID6171,6171,44,20.28858948,15.59406729,23.1222377,0,170,34,0.65,1,,369.4031008,328,154,800,47653,139.3772712,0.269817763,1.12633535
ID6156,6156,44,20.49728394,15.70161258,23.01469241,0,165,33,0.65,1,,359.4728682,318,158,704,46372,132.181284,0.279936434,1.189589634
ID6189,6189,45,17.36971855,24.30523591,25.48823411,0,175,35,0.65,1,,359.2868217,363,183,534,46348,80.94685697,0.296785158,2.031633853
ID6205,6205,45,23.10886955,24.4127812,25.81086999,0,180,36,0.65,1,,384.8449612,368,180,726,49645,130.3662778,0.325151453,1.448674168
ID6175,6175,45,19.87164497,24.4127812,25.48823411,0,170,34,0.65,1,,353.1007752,335,184,705,45550,115.3560958,0.298901931,1.408771237
ID6190,6190,46,25.37410736,17.85251841,26.13350586,0,175,35,0.65,1,,442.9457364,419,234,860,57140,144.9407913,0.321483312,1.486916716
ID6206,6206,46,19.21337128,17.85251841,26.13350586,0,180,36,0.65,1,,399.372093,399,175,646,51519,118.0252932,0.255588294,1.377610114
